Year,Period,Geo_Level,State_ANSI,Commodity_ID,Domain,Value
1994,FEB,STATE,19,6,TOTAL,"1,96,97,000"
1994,FEB,STATE,20,6,TOTAL,"32,49,000"
1994,FEB,STATE,25,6,TOTAL,"63,000"
1994,FEB,STATE,26,6,TOTAL,"86,77,000"
1994,FEB,STATE,27,6,TOTAL,"4,99,04,000"
1994,FEB,STATE,29,6,TOTAL,"1,25,51,000"
1994,FEB,STATE,31,6,TOTAL,"99,96,000"
1994,FEB,STATE,34,6,TOTAL,"10,69,000"
1994,FEB,STATE,36,6,TOTAL,"4,23,69,000"
1994,FEB,STATE,38,6,TOTAL,"22,46,000"
1994,FEB,STATE,39,6,TOTAL,"60,69,000"
1994,FEB,STATE,41,6,TOTAL,"36,04,000"
1994,FEB,STATE,,6,TOTAL,"5,30,18,000"
1994,FEB,STATE,42,6,TOTAL,"2,75,96,000"
1994,FEB,STATE,46,6,TOTAL,"1,22,25,000"
1994,FEB,STATE,49,6,TOTAL,"57,47,000"
1994,FEB,STATE,50,6,TOTAL,"1,02,83,000"
1994,FEB,STATE,53,6,TOTAL,"58,85,000"
1994,FEB,STATE,55,6,TOTAL,"15,15,12,000"
1994,JAN,STATE,6,6,TOTAL,"7,66,53,000"
1994,JAN,STATE,8,6,TOTAL,"35,000"
1994,JAN,STATE,17,6,TOTAL,"82,85,000"
1994,JAN,STATE,19,6,TOTAL,"2,09,03,000"
1994,JAN,STATE,20,6,TOTAL,"36,50,000"
1994,JAN,STATE,25,6,TOTAL,"56,000"
1994,JAN,STATE,26,6,TOTAL,"96,50,000"
1994,JAN,STATE,27,6,TOTAL,"5,62,26,000"
1994,JAN,STATE,29,6,TOTAL,"1,34,66,000"
1994,JAN,STATE,31,6,TOTAL,"1,13,42,000"
1994,JAN,STATE,34,6,TOTAL,"10,22,000"
1994,JAN,STATE,36,6,TOTAL,"4,51,93,000"
1994,JAN,STATE,38,6,TOTAL,"25,49,000"
1994,JAN,STATE,39,6,TOTAL,"64,09,000"
1994,JAN,STATE,41,6,TOTAL,"38,69,000"
1994,JAN,STATE,,6,TOTAL,"5,43,20,000"
1994,JAN,STATE,42,6,TOTAL,"2,44,10,000"
1994,JAN,STATE,46,6,TOTAL,"1,28,07,000"
1994,JAN,STATE,49,6,TOTAL,"68,48,000"
1994,JAN,STATE,50,6,TOTAL,"1,09,79,000"
1994,JAN,STATE,53,6,TOTAL,"64,92,000"
1994,JAN,STATE,55,6,TOTAL,"16,28,65,000"
1994,JUL,STATE,6,6,TOTAL,"7,83,61,000"
1994,JUL,STATE,8,6,TOTAL,"32,87,000"
1994,JUL,STATE,17,6,TOTAL,"87,75,000"
1994,JUL,STATE,19,6,TOTAL,"2,43,44,000"
1994,JUL,STATE,20,6,TOTAL,"28,04,000"
1994,JUL,STATE,25,6,TOTAL,"68,000"
1994,JUL,STATE,26,6,TOTAL,"1,04,08,000"
1994,JUL,STATE,27,6,TOTAL,"5,61,14,000"
1994,JUL,STATE,29,6,TOTAL,"1,39,51,000"
1994,JUL,STATE,31,6,TOTAL,"1,03,58,000"
1994,JUL,STATE,34,6,TOTAL,"9,37,000"
1994,JUL,STATE,36,6,TOTAL,"4,16,59,000"
1994,JUL,STATE,38,6,TOTAL,"29,98,000"
1994,JUL,STATE,39,6,TOTAL,"86,76,000"
1994,JUL,STATE,41,6,TOTAL,"36,03,000"
1994,JUL,STATE,,6,TOTAL,"5,69,34,000"
1994,JUL,STATE,42,6,TOTAL,"2,74,06,000"
1994,JUL,STATE,46,6,TOTAL,"1,13,94,000"
1994,JUL,STATE,49,6,TOTAL,"68,33,000"
1994,JUL,STATE,50,6,TOTAL,"93,40,000"
1994,JUL,STATE,53,6,TOTAL,"65,49,000"
1994,JUL,STATE,55,6,TOTAL,"16,65,32,000"
1994,JUN,STATE,6,6,TOTAL,"7,75,69,000"
1994,JUN,STATE,8,6,TOTAL,"36,19,000"
1994,JUN,STATE,17,6,TOTAL,"86,21,000"
1994,JUN,STATE,19,6,TOTAL,"2,28,61,000"
1994,JUN,STATE,20,6,TOTAL,"30,12,000"
1994,JUN,STATE,25,6,TOTAL,"70,000"
1994,JUN,STATE,26,6,TOTAL,"1,04,57,000"
1994,JUN,STATE,27,6,TOTAL,"5,64,67,000"
1994,JUN,STATE,29,6,TOTAL,"1,60,58,000"
1994,JUN,STATE,31,6,TOTAL,"1,00,61,000"
1994,JUN,STATE,34,6,TOTAL,"11,05,000"
1994,JUN,STATE,36,6,TOTAL,"4,55,59,000"
1994,JUN,STATE,38,6,TOTAL,"32,72,000"
1994,JUN,STATE,39,6,TOTAL,"91,18,000"
1994,JUN,STATE,41,6,TOTAL,"35,19,000"
1994,JUN,STATE,,6,TOTAL,"5,34,68,000"
1994,JUN,STATE,42,6,TOTAL,"2,88,21,000"
1994,JUN,STATE,46,6,TOTAL,"1,28,36,000"
1994,JUN,STATE,49,6,TOTAL,"81,06,000"
1994,JUN,STATE,50,6,TOTAL,"1,07,25,000"
1994,JUN,STATE,53,6,TOTAL,"65,31,000"
1994,JUN,STATE,55,6,TOTAL,"16,76,58,000"
1994,MAR,STATE,6,6,TOTAL,"7,96,23,000"
1994,MAR,STATE,8,6,TOTAL,"32,56,000"
1994,MAR,STATE,17,6,TOTAL,"88,22,000"
1994,MAR,STATE,19,6,TOTAL,"2,33,34,000"
1994,MAR,STATE,20,6,TOTAL,"36,41,000"
1994,MAR,STATE,25,6,TOTAL,"95,000"
1994,MAR,STATE,26,6,TOTAL,"1,03,29,000"
1994,MAR,STATE,27,6,TOTAL,"5,86,82,000"
1994,MAR,STATE,29,6,TOTAL,"1,95,33,000"
1994,MAR,STATE,31,6,TOTAL,"1,13,16,000"
1994,MAR,STATE,34,6,TOTAL,"13,64,000"
1994,MAR,STATE,36,6,TOTAL,"5,21,95,000"
1994,MAR,STATE,38,6,TOTAL,"25,10,000"
1994,MAR,STATE,39,6,TOTAL,"91,72,000"
1994,MAR,STATE,41,6,TOTAL,"39,85,000"
1994,MAR,STATE,,6,TOTAL,"5,69,75,000"
1994,MAR,STATE,42,6,TOTAL,"2,95,87,000"
1994,MAR,STATE,46,6,TOTAL,"1,38,62,000"
1994,MAR,STATE,49,6,TOTAL,"62,45,000"
1994,MAR,STATE,50,6,TOTAL,"1,20,44,000"
1994,MAR,STATE,53,6,TOTAL,"69,53,000"
1994,MAR,STATE,55,6,TOTAL,"17,81,78,000"
1994,MAY,STATE,6,6,TOTAL,"8,00,81,000"
1994,MAY,STATE,8,6,TOTAL,"1,13,55,000"
1994,MAY,STATE,17,6,TOTAL,"86,57,000"
1994,MAY,STATE,19,6,TOTAL,"2,57,67,000"
1994,MAY,STATE,20,6,TOTAL,"32,87,000"
1994,MAY,STATE,25,6,TOTAL,"80,000"
1994,MAY,STATE,26,6,TOTAL,"1,10,77,000"
1994,MAY,STATE,27,6,TOTAL,"6,27,20,000"
1994,MAY,STATE,29,6,TOTAL,"1,43,61,000"
1994,MAY,STATE,31,6,TOTAL,"1,00,04,000"
1994,MAY,STATE,34,6,TOTAL,"10,68,000"
1994,MAY,STATE,36,6,TOTAL,"4,43,30,000"
1994,MAY,STATE,38,6,TOTAL,"31,46,000"
1994,MAY,STATE,39,6,TOTAL,"98,51,000"
1994,MAY,STATE,41,6,TOTAL,"38,46,000"
1994,MAY,STATE,,6,TOTAL,"5,64,51,000"
1994,MAY,STATE,42,6,TOTAL,"3,82,07,000"
1994,MAY,STATE,46,6,TOTAL,"1,32,57,000"
1994,MAY,STATE,49,6,TOTAL,"68,42,000"
1994,MAY,STATE,50,6,TOTAL,"1,01,86,000"
1994,MAY,STATE,53,6,TOTAL,"64,08,000"
1994,MAY,STATE,55,6,TOTAL,"17,00,16,000"
1994,NOV,STATE,6,6,TOTAL,"7,71,35,000"
1994,NOV,STATE,8,6,TOTAL,"44,32,000"
1994,NOV,STATE,17,6,TOTAL,"68,85,000"
1994,NOV,STATE,19,6,TOTAL,"2,12,11,000"
1994,NOV,STATE,20,6,TOTAL,"33,24,000"
1994,NOV,STATE,25,6,TOTAL,"77,000"
1994,NOV,STATE,26,6,TOTAL,"89,25,000"
1994,NOV,STATE,27,6,TOTAL,"5,00,07,000"
1994,NOV,STATE,29,6,TOTAL,"2,09,40,000"
1994,NOV,STATE,31,6,TOTAL,"95,04,000"
1994,NOV,STATE,34,6,TOTAL,"12,56,000"
1994,NOV,STATE,36,6,TOTAL,"4,81,50,000"
1994,NOV,STATE,38,6,TOTAL,"22,70,000"
1994,NOV,STATE,39,6,TOTAL,"81,14,000"
1994,NOV,STATE,41,6,TOTAL,"43,88,000"
1994,NOV,STATE,,6,TOTAL,"6,22,31,000"
1994,NOV,STATE,42,6,TOTAL,"2,83,65,000"
1994,NOV,STATE,46,6,TOTAL,"1,12,07,000"
1994,NOV,STATE,49,6,TOTAL,"78,80,000"
1994,NOV,STATE,50,6,TOTAL,"92,59,000"
1994,NOV,STATE,53,6,TOTAL,"63,48,000"
1994,NOV,STATE,55,6,TOTAL,"16,79,64,000"
1994,OCT,STATE,6,6,TOTAL,"7,90,91,000"
1994,OCT,STATE,8,6,TOTAL,"36,17,000"
1994,OCT,STATE,17,6,TOTAL,"86,59,000"
1994,OCT,STATE,19,6,TOTAL,"2,20,49,000"
1994,OCT,STATE,20,6,TOTAL,"33,68,000"
1994,OCT,STATE,25,6,TOTAL,"67,000"
1994,OCT,STATE,26,6,TOTAL,"89,18,000"
1994,OCT,STATE,27,6,TOTAL,"5,23,49,000"
1994,OCT,STATE,29,6,TOTAL,"2,01,89,000"
1994,OCT,STATE,31,6,TOTAL,"95,29,000"
1994,OCT,STATE,34,6,TOTAL,"10,42,000"
1994,OCT,STATE,36,6,TOTAL,"4,99,84,000"
1994,OCT,STATE,38,6,TOTAL,"21,95,000"
1994,OCT,STATE,39,6,TOTAL,"91,21,000"
1994,OCT,STATE,41,6,TOTAL,"39,68,000"
1994,OCT,STATE,,6,TOTAL,"6,16,98,000"
1994,OCT,STATE,42,6,TOTAL,"3,01,13,000"
1994,OCT,STATE,46,6,TOTAL,"1,15,97,000"
1994,OCT,STATE,49,6,TOTAL,"78,10,000"
1994,OCT,STATE,50,6,TOTAL,"93,05,000"
1994,OCT,STATE,53,6,TOTAL,"68,95,000"
1994,OCT,STATE,55,6,TOTAL,"17,34,58,000"
1994,SEP,STATE,6,6,TOTAL,"7,54,96,000"
1994,SEP,STATE,8,6,TOTAL,"32,62,000"
1994,SEP,STATE,17,6,TOTAL,"88,66,000"
1994,SEP,STATE,19,6,TOTAL,"2,24,22,000"
1994,SEP,STATE,20,6,TOTAL,"29,37,000"
1994,SEP,STATE,25,6,TOTAL,"73,000"
1994,SEP,STATE,26,6,TOTAL,"84,86,000"
1994,SEP,STATE,27,6,TOTAL,"5,04,96,000"
1994,SEP,STATE,29,6,TOTAL,"2,00,68,000"
1994,SEP,STATE,31,6,TOTAL,"88,22,000"
1994,SEP,STATE,34,6,TOTAL,"11,86,000"
1994,SEP,STATE,36,6,TOTAL,"4,75,42,000"
1994,SEP,STATE,38,6,TOTAL,"22,50,000"
1994,SEP,STATE,39,6,TOTAL,"85,43,000"
1994,SEP,STATE,41,6,TOTAL,"35,15,000"
1994,SEP,STATE,,6,TOTAL,"6,51,93,000"
1994,SEP,STATE,42,6,TOTAL,"2,83,83,000"
1994,SEP,STATE,46,6,TOTAL,"1,14,60,000"
1994,SEP,STATE,49,6,TOTAL,"73,63,000"
1994,SEP,STATE,50,6,TOTAL,"1,03,69,000"
1994,SEP,STATE,53,6,TOTAL,"67,97,000"
1994,SEP,STATE,55,6,TOTAL,"17,24,30,000"
1994,YEAR,STATE,6,6,TOTAL,"92,28,87,000"
1994,YEAR,STATE,8,6,TOTAL,"4,66,56,000"
1994,YEAR,STATE,17,6,TOTAL,"10,22,46,000"
1994,YEAR,STATE,19,6,TOTAL,"26,88,28,000"
1994,YEAR,STATE,20,6,TOTAL,"3,89,26,000"
1994,YEAR,STATE,25,6,TOTAL,"9,02,000"
1994,YEAR,STATE,26,6,TOTAL,"11,62,76,000"
1994,YEAR,STATE,27,6,TOTAL,"65,80,36,000"
1994,YEAR,STATE,29,6,TOTAL,"19,85,40,000"
1994,YEAR,STATE,31,6,TOTAL,"12,16,99,000"
1994,YEAR,STATE,34,6,TOTAL,"1,36,55,000"
1994,YEAR,STATE,36,6,TOTAL,"55,96,36,000"
1994,YEAR,STATE,38,6,TOTAL,"3,10,47,000"
1994,YEAR,STATE,39,6,TOTAL,"10,26,55,000"
1994,YEAR,STATE,41,6,TOTAL,"4,59,78,000"
1994,YEAR,STATE,,6,TOTAL,"69,77,38,000"
1994,YEAR,STATE,42,6,TOTAL,"34,82,85,000"
1994,YEAR,STATE,46,6,TOTAL,"14,84,84,000"
1994,YEAR,STATE,49,6,TOTAL,"8,61,67,000"
1994,YEAR,STATE,50,6,TOTAL,"12,28,72,000"
1994,YEAR,STATE,53,6,TOTAL,"7,91,10,000"
1994,YEAR,STATE,55,6,TOTAL,"2,02,40,68,000"
1993,APR,STATE,6,6,TOTAL,"7,02,89,000"
1993,APR,STATE,8,6,TOTAL,"66,000"
1993,APR,STATE,17,6,TOTAL,"87,55,000"
1993,APR,STATE,19,6,TOTAL,"2,36,61,000"
1993,APR,STATE,20,6,TOTAL,"41,26,000"
1993,APR,STATE,25,6,TOTAL,"63,000"
1993,APR,STATE,26,6,TOTAL,"77,56,000"
1993,APR,STATE,27,6,TOTAL,"5,77,34,000"
1993,APR,STATE,29,6,TOTAL,"1,92,94,000"
1993,APR,STATE,31,6,TOTAL,"1,13,98,000"
1993,APR,STATE,34,6,TOTAL,"9,25,000"
1993,APR,STATE,36,6,TOTAL,"4,62,63,000"
1993,APR,STATE,38,6,TOTAL,"30,02,000"
1993,APR,STATE,39,6,TOTAL,"97,61,000"
1993,APR,STATE,41,6,TOTAL,"38,34,000"
1993,APR,STATE,,6,TOTAL,"5,51,16,000"
1993,APR,STATE,42,6,TOTAL,"2,70,07,000"
1993,APR,STATE,46,6,TOTAL,"1,39,08,000"
1993,APR,STATE,49,6,TOTAL,"67,97,000"
1993,APR,STATE,50,6,TOTAL,"1,15,81,000"
1993,APR,STATE,53,6,TOTAL,"72,63,000"
1993,APR,STATE,55,6,TOTAL,"17,28,29,000"
1993,AUG,STATE,6,6,TOTAL,"7,27,99,000"
1993,AUG,STATE,8,6,TOTAL,"57,000"
1993,AUG,STATE,17,6,TOTAL,"76,75,000"
1993,AUG,STATE,19,6,TOTAL,"2,25,54,000"
1993,AUG,STATE,20,6,TOTAL,"29,91,000"
1993,AUG,STATE,25,6,TOTAL,"55,000"
1993,AUG,STATE,26,6,TOTAL,"90,49,000"
1993,AUG,STATE,27,6,TOTAL,"5,18,06,000"
1993,AUG,STATE,29,6,TOTAL,"1,47,62,000"
1993,AUG,STATE,31,6,TOTAL,"1,09,78,000"
1993,AUG,STATE,34,6,TOTAL,"10,22,000"
1993,AUG,STATE,36,6,TOTAL,"4,23,05,000"
1993,AUG,STATE,38,6,TOTAL,"27,19,000"
1993,AUG,STATE,39,6,TOTAL,"74,23,000"
1993,AUG,STATE,41,6,TOTAL,"35,73,000"
1993,AUG,STATE,,6,TOTAL,"5,14,97,000"
1993,AUG,STATE,42,6,TOTAL,"2,69,75,000"
1993,AUG,STATE,46,6,TOTAL,"1,17,60,000"
1993,AUG,STATE,49,6,TOTAL,"62,61,000"
1993,AUG,STATE,50,6,TOTAL,"1,05,23,000"
1993,AUG,STATE,53,6,TOTAL,"60,85,000"
1993,AUG,STATE,55,6,TOTAL,"16,29,07,000"
1993,DEC,STATE,6,6,TOTAL,"7,91,85,000"
1993,DEC,STATE,8,6,TOTAL,"53,000"
1993,DEC,STATE,17,6,TOTAL,"81,50,000"
1993,DEC,STATE,19,6,TOTAL,"2,24,85,000"
1993,DEC,STATE,20,6,TOTAL,"36,87,000"
1993,DEC,STATE,25,6,TOTAL,"75,000"
1993,DEC,STATE,26,6,TOTAL,"95,93,000"
1993,DEC,STATE,27,6,TOTAL,"5,22,85,000"
1993,DEC,STATE,29,6,TOTAL,"1,54,37,000"
1993,DEC,STATE,31,6,TOTAL,"1,19,45,000"
1993,DEC,STATE,34,6,TOTAL,"12,64,000"
1993,DEC,STATE,36,6,TOTAL,"4,64,25,000"
1993,DEC,STATE,38,6,TOTAL,"26,40,000"
1993,DEC,STATE,39,6,TOTAL,"88,12,000"
1993,DEC,STATE,41,6,TOTAL,"38,77,000"
1993,DEC,STATE,,6,TOTAL,"5,81,52,000"
1993,DEC,STATE,42,6,TOTAL,"3,13,98,000"
1993,DEC,STATE,46,6,TOTAL,"1,32,39,000"
1993,DEC,STATE,49,6,TOTAL,"63,87,000"
1993,DEC,STATE,50,6,TOTAL,"1,10,78,000"
1993,DEC,STATE,53,6,TOTAL,"67,27,000"
1993,DEC,STATE,55,6,TOTAL,"16,60,49,000"
1993,FEB,STATE,6,6,TOTAL,"6,23,71,000"
1993,FEB,STATE,8,6,TOTAL,"73,000"
1993,FEB,STATE,17,6,TOTAL,"80,39,000"
1993,FEB,STATE,19,6,TOTAL,"1,96,79,000"
1993,FEB,STATE,20,6,TOTAL,"38,51,000"
1993,FEB,STATE,25,6,TOTAL,"87,000"
1993,FEB,STATE,26,6,TOTAL,"71,03,000"
1993,FEB,STATE,27,6,TOTAL,"4,94,02,000"
1993,FEB,STATE,29,6,TOTAL,"1,53,29,000"
1993,FEB,STATE,31,6,TOTAL,"1,01,58,000"
1993,FEB,STATE,34,6,TOTAL,"8,59,000"
1993,FEB,STATE,36,6,TOTAL,"4,08,17,000"
1993,FEB,STATE,38,6,TOTAL,"24,69,000"
1993,FEB,STATE,39,6,TOTAL,"78,81,000"
1993,FEB,STATE,41,6,TOTAL,"36,13,000"
1993,FEB,STATE,,6,TOTAL,"4,80,26,000"
1993,FEB,STATE,42,6,TOTAL,"2,34,16,000"
1993,FEB,STATE,46,6,TOTAL,"1,24,00,000"
1993,FEB,STATE,49,6,TOTAL,"57,78,000"
1993,FEB,STATE,50,6,TOTAL,"99,09,000"
1993,FEB,STATE,53,6,TOTAL,"59,36,000"
1993,FEB,STATE,55,6,TOTAL,"15,52,74,000"
1993,JAN,STATE,6,6,TOTAL,"6,38,95,000"
1993,JAN,STATE,8,6,TOTAL,"35,000"
1993,JAN,STATE,17,6,TOTAL,"83,11,000"
1993,JAN,STATE,19,6,TOTAL,"2,10,29,000"
1993,JAN,STATE,20,6,TOTAL,"40,63,000"
1993,JAN,STATE,25,6,TOTAL,"96,000"
1993,JAN,STATE,26,6,TOTAL,"91,22,000"
1993,JAN,STATE,27,6,TOTAL,"5,63,05,000"
1993,JAN,STATE,29,6,TOTAL,"1,56,15,000"
1993,JAN,STATE,31,6,TOTAL,"95,12,000"
1993,JAN,STATE,34,6,TOTAL,"7,84,000"
1993,JAN,STATE,36,6,TOTAL,"4,03,46,000"
1993,JAN,STATE,38,6,TOTAL,"28,55,000"
1993,JAN,STATE,39,6,TOTAL,"84,08,000"
1993,JAN,STATE,41,6,TOTAL,"40,38,000"
1993,JAN,STATE,,6,TOTAL,"4,92,29,000"
1993,JAN,STATE,42,6,TOTAL,"2,07,28,000"
1993,JAN,STATE,46,6,TOTAL,"1,18,79,000"
1993,JAN,STATE,49,6,TOTAL,"70,60,000"
1993,JAN,STATE,50,6,TOTAL,"1,10,15,000"
1993,JAN,STATE,53,6,TOTAL,"54,79,000"
1993,JAN,STATE,55,6,TOTAL,"16,74,57,000"
1993,JUL,STATE,6,6,TOTAL,"7,16,87,000"
1993,JUL,STATE,8,6,TOTAL,"32,000"
1993,JUL,STATE,17,6,TOTAL,"76,42,000"
1993,JUL,STATE,19,6,TOTAL,"2,39,76,000"
1993,JUL,STATE,20,6,TOTAL,"35,85,000"
1993,JUL,STATE,25,6,TOTAL,"50,000"
1993,JUL,STATE,26,6,TOTAL,"97,64,000"
1993,JUL,STATE,27,6,TOTAL,"5,81,11,000"
1993,JUL,STATE,29,6,TOTAL,"1,20,23,000"
1993,JUL,STATE,31,6,TOTAL,"1,04,12,000"
1993,JUL,STATE,34,6,TOTAL,"9,71,000"
1993,JUL,STATE,36,6,TOTAL,"4,30,72,000"
1993,JUL,STATE,38,6,TOTAL,"33,56,000"
1993,JUL,STATE,39,6,TOTAL,"80,08,000"
1993,JUL,STATE,41,6,TOTAL,"36,35,000"
1993,JUL,STATE,,6,TOTAL,"5,22,40,000"
1993,JUL,STATE,42,6,TOTAL,"2,33,91,000"
1993,JUL,STATE,46,6,TOTAL,"1,29,60,000"
1993,JUL,STATE,49,6,TOTAL,"70,18,000"
1993,JUL,STATE,50,6,TOTAL,"1,03,16,000"
1993,JUL,STATE,53,6,TOTAL,"58,49,000"
1993,JUL,STATE,55,6,TOTAL,"16,98,17,000"
1993,JUN,STATE,6,6,TOTAL,"6,68,20,000"
1993,JUN,STATE,8,6,TOTAL,"44,000"
1993,JUN,STATE,17,6,TOTAL,"86,97,000"
1993,JUN,STATE,19,6,TOTAL,"2,41,31,000"
1993,JUN,STATE,20,6,TOTAL,"34,39,000"
1993,JUN,STATE,25,6,TOTAL,"57,000"
1993,JUN,STATE,26,6,TOTAL,"1,23,76,000"
1993,JUN,STATE,27,6,TOTAL,"5,93,67,000"
1993,JUN,STATE,29,6,TOTAL,"1,88,84,000"
1993,JUN,STATE,31,6,TOTAL,"1,01,36,000"
1993,JUN,STATE,34,6,TOTAL,"8,63,000"
1993,JUN,STATE,36,6,TOTAL,"4,32,17,000"
1993,JUN,STATE,38,6,TOTAL,"35,56,000"
1993,JUN,STATE,39,6,TOTAL,"94,52,000"
1993,JUN,STATE,41,6,TOTAL,"33,19,000"
1993,JUN,STATE,,6,TOTAL,"5,58,31,000"
1993,JUN,STATE,42,6,TOTAL,"3,00,15,000"
1993,JUN,STATE,46,6,TOTAL,"1,43,37,000"
1993,JUN,STATE,49,6,TOTAL,"69,42,000"
1993,JUN,STATE,50,6,TOTAL,"1,07,16,000"
1993,JUN,STATE,53,6,TOTAL,"63,31,000"
1993,JUN,STATE,55,6,TOTAL,"17,46,55,000"
1993,MAR,STATE,6,6,TOTAL,"6,73,73,000"
1993,MAR,STATE,8,6,TOTAL,"50,000"
1993,MAR,STATE,17,6,TOTAL,"96,79,000"
1993,MAR,STATE,19,6,TOTAL,"2,14,48,000"
1993,MAR,STATE,20,6,TOTAL,"44,09,000"
1993,MAR,STATE,25,6,TOTAL,"87,000"
1993,MAR,STATE,26,6,TOTAL,"85,19,000"
1993,MAR,STATE,27,6,TOTAL,"5,67,87,000"
1993,MAR,STATE,29,6,TOTAL,"1,91,71,000"
1993,MAR,STATE,31,6,TOTAL,"1,09,86,000"
1993,MAR,STATE,34,6,TOTAL,"10,46,000"
1993,MAR,STATE,36,6,TOTAL,"4,89,31,000"
1993,MAR,STATE,38,6,TOTAL,"27,66,000"
1993,MAR,STATE,39,6,TOTAL,"91,74,000"
1993,MAR,STATE,41,6,TOTAL,"42,72,000"
1993,MAR,STATE,,6,TOTAL,"5,18,21,000"
1993,MAR,STATE,42,6,TOTAL,"2,71,38,000"
1993,MAR,STATE,46,6,TOTAL,"1,46,99,000"
1993,MAR,STATE,49,6,TOTAL,"59,68,000"
1993,MAR,STATE,50,6,TOTAL,"1,23,11,000"
1993,MAR,STATE,53,6,TOTAL,"69,89,000"
1993,MAR,STATE,55,6,TOTAL,"17,95,80,000"
1993,MAY,STATE,6,6,TOTAL,"7,37,07,000"
1993,MAY,STATE,8,6,TOTAL,"59,000"
1993,MAY,STATE,17,6,TOTAL,"86,51,000"
1993,MAY,STATE,19,6,TOTAL,"2,42,33,000"
1993,MAY,STATE,20,6,TOTAL,"39,16,000"
1993,MAY,STATE,25,6,TOTAL,"48,000"
1993,MAY,STATE,26,6,TOTAL,"1,03,95,000"
1993,MAY,STATE,27,6,TOTAL,"6,16,31,000"
1993,MAY,STATE,29,6,TOTAL,"1,56,27,000"
1993,MAY,STATE,31,6,TOTAL,"1,18,07,000"
1993,MAY,STATE,34,6,TOTAL,"8,95,000"
1993,MAY,STATE,36,6,TOTAL,"4,34,01,000"
1993,MAY,STATE,38,6,TOTAL,"33,65,000"
1993,MAY,STATE,39,6,TOTAL,"1,02,95,000"
1993,MAY,STATE,41,6,TOTAL,"35,45,000"
1993,MAY,STATE,,6,TOTAL,"5,44,61,000"
1993,MAY,STATE,42,6,TOTAL,"3,41,00,000"
1993,MAY,STATE,46,6,TOTAL,"1,49,14,000"
1993,MAY,STATE,49,6,TOTAL,"73,29,000"
1993,MAY,STATE,50,6,TOTAL,"1,12,10,000"
1993,MAY,STATE,53,6,TOTAL,"66,10,000"
1993,MAY,STATE,55,6,TOTAL,"17,66,92,000"
1993,NOV,STATE,6,6,TOTAL,"7,34,22,000"
1993,NOV,STATE,8,6,TOTAL,"53,000"
1993,NOV,STATE,17,6,TOTAL,"79,57,000"
1993,NOV,STATE,19,6,TOTAL,"2,25,46,000"
1993,NOV,STATE,20,6,TOTAL,"34,51,000"
1993,NOV,STATE,25,6,TOTAL,"65,000"
1993,NOV,STATE,26,6,TOTAL,"83,05,000"
1993,NOV,STATE,27,6,TOTAL,"4,64,96,000"
1993,NOV,STATE,29,6,TOTAL,"1,95,81,000"
1993,NOV,STATE,31,6,TOTAL,"1,26,47,000"
1993,NOV,STATE,34,6,TOTAL,"10,66,000"
1993,NOV,STATE,36,6,TOTAL,"4,84,79,000"
1993,NOV,STATE,38,6,TOTAL,"23,40,000"
1993,NOV,STATE,39,6,TOTAL,"80,58,000"
1993,NOV,STATE,41,6,TOTAL,"37,71,000"
1993,NOV,STATE,,6,TOTAL,"5,14,42,000"
1993,NOV,STATE,42,6,TOTAL,"2,77,25,000"
1993,NOV,STATE,46,6,TOTAL,"1,30,04,000"
1993,NOV,STATE,49,6,TOTAL,"59,02,000"
1993,NOV,STATE,50,6,TOTAL,"1,12,04,000"
1993,NOV,STATE,53,6,TOTAL,"67,47,000"
1993,NOV,STATE,55,6,TOTAL,"16,58,31,000"
1993,OCT,STATE,6,6,TOTAL,"7,32,33,000"
1993,OCT,STATE,8,6,TOTAL,"26,000"
1993,OCT,STATE,17,6,TOTAL,"74,92,000"
1993,OCT,STATE,19,6,TOTAL,"2,27,97,000"
1993,OCT,STATE,20,6,TOTAL,"35,68,000"
1993,OCT,STATE,25,6,TOTAL,"54,000"
1993,OCT,STATE,26,6,TOTAL,"83,81,000"
1993,OCT,STATE,27,6,TOTAL,"4,98,31,000"
1993,OCT,STATE,29,6,TOTAL,"2,05,01,000"
1993,OCT,STATE,31,6,TOTAL,"1,06,72,000"
1993,OCT,STATE,34,6,TOTAL,"11,79,000"
1993,OCT,STATE,36,6,TOTAL,"4,94,83,000"
1993,OCT,STATE,38,6,TOTAL,"23,28,000"
1993,OCT,STATE,39,6,TOTAL,"78,51,000"
1993,OCT,STATE,41,6,TOTAL,"37,04,000"
1993,OCT,STATE,,6,TOTAL,"6,19,29,000"
1993,OCT,STATE,42,6,TOTAL,"2,84,48,000"
1993,OCT,STATE,46,6,TOTAL,"1,28,41,000"
1993,OCT,STATE,49,6,TOTAL,"65,18,000"
1993,OCT,STATE,50,6,TOTAL,"1,15,37,000"
1993,OCT,STATE,53,6,TOTAL,"61,11,000"
1993,OCT,STATE,55,6,TOTAL,"17,14,72,000"
1993,SEP,STATE,6,6,TOTAL,"7,36,55,000"
1993,SEP,STATE,8,6,TOTAL,"59,000"
1993,SEP,STATE,17,6,TOTAL,"72,91,000"
1993,SEP,STATE,19,6,TOTAL,"2,17,89,000"
1993,SEP,STATE,20,6,TOTAL,"31,82,000"
1993,SEP,STATE,25,6,TOTAL,"60,000"
1993,SEP,STATE,26,6,TOTAL,"74,86,000"
1993,SEP,STATE,27,6,TOTAL,"4,72,19,000"
